"weave","exposure","target","replication","rmse","overexposed","sd_exposure"
"interspersed","bigm","goalinfo7","92",0.354934641690145,0.0283806343906511,0.0645923557295376
"interspersed","bigm","goalinfo7","93",0.35932950691028,0.0267111853088481,0.0644158758446363
"interspersed","bigm","goalinfo7","94",0.353446763878925,0.0233722871452421,0.0646542425591584
"interspersed","bigm","goalinfo7","95",0.35745846001219,0.0267111853088481,0.0648434439093285
"interspersed","bigm","goalinfo7","96",0.357712395851439,0.0267111853088481,0.0648296113334613
"interspersed","bigm","goalinfo7","97",0.354436694805112,0.0283806343906511,0.0650476540824823
"interspersed","bigm","goalinfo7","98",0.357452245955892,0.0200333889816361,0.064533603110293
"interspersed","bigm","goalinfo7","99",0.359588677392699,0.0217028380634391,0.0643160058304471
"interspersed","bigm","goalinfo8","1",0.342894227904181,0.011686143572621,0.069589006387471
"interspersed","bigm","goalinfo8","10",0.341412751908123,0.0217028380634391,0.0699074580159346
"interspersed","bigm","goalinfo8","100",0.338321099044441,0.0183639398998331,0.0699210264782686
"interspersed","bigm","goalinfo8","11",0.33709005820062,0.0217028380634391,0.0697020604770378
"interspersed","bigm","goalinfo8","12",0.340886202397676,0.0233722871452421,0.0698910904601906
"interspersed","bigm","goalinfo8","13",0.338819047800505,0.01669449081803,0.0701241305799519
"interspersed","bigm","goalinfo8","14",0.33438295851598,0.0217028380634391,0.0699248022559277
"interspersed","bigm","goalinfo8","15",0.341909188299584,0.0183639398998331,0.0700131213977424
"interspersed","bigm","goalinfo8","16",0.345740223931535,0.0267111853088481,0.069893730925631
"interspersed","bigm","goalinfo8","17",0.335723841256707,0.0233722871452421,0.0702323795297453
"interspersed","bigm","goalinfo8","18",0.337534172123747,0.0233722871452421,0.0704196050819311
"interspersed","bigm","goalinfo8","19",0.339126847755075,0.0300500834724541,0.0701897083707152
"interspersed","bigm","goalinfo8","2",0.3522019727959,0.0200333889816361,0.0700244475509199
"interspersed","bigm","goalinfo8","20",0.340780413630187,0.0333889816360601,0.0700584541695785
"interspersed","bigm","goalinfo8","21",0.339649713073405,0.0183639398998331,0.0698556043719428
"interspersed","bigm","goalinfo8","22",0.330105258768132,0.0250417362270451,0.0698008306816017
"interspersed","bigm","goalinfo8","23",0.347162803945882,0.0317195325542571,0.0699688280614766
"interspersed","bigm","goalinfo8","24",0.339802054015511,0.0233722871452421,0.0701797880646903
"interspersed","bigm","goalinfo8","25",0.3401022999114,0.0250417362270451,0.0699201358356787
"interspersed","bigm","goalinfo8","26",0.337453183349116,0.0250417362270451,0.0700372703739488
"interspersed","bigm","goalinfo8","27",0.338011999189092,0.0250417362270451,0.0701905002955144
"interspersed","bigm","goalinfo8","28",0.33977824688029,0.0217028380634391,0.0700455941619492
"interspersed","bigm","goalinfo8","29",0.342939559932836,0.0183639398998331,0.0698472004832452
"interspersed","bigm","goalinfo8","3",0.344526965134019,0.0283806343906511,0.0702922564370514
"interspersed","bigm","goalinfo8","30",0.334466307450499,0.0250417362270451,0.0700818755091387
"interspersed","bigm","goalinfo8","31",0.333450912877854,0.0217028380634391,0.0699877350265219
"interspersed","bigm","goalinfo8","32",0.339947692005697,0.0217028380634391,0.0698593607057988
"interspersed","bigm","goalinfo8","33",0.332378334931853,0.0200333889816361,0.0699075852743592
"interspersed","bigm","goalinfo8","34",0.333642851397302,0.0217028380634391,0.070275109491262
"interspersed","bigm","goalinfo8","35",0.342543908422313,0.0217028380634391,0.0697368592814227
"interspersed","bigm","goalinfo8","36",0.33440217727863,0.0217028380634391,0.0698444107738765
"interspersed","bigm","goalinfo8","37",0.348574595287164,0.0233722871452421,0.0698590543083597
"interspersed","bigm","goalinfo8","38",0.337428087005589,0.0233722871452421,0.0701327177878475
"interspersed","bigm","goalinfo8","39",0.336823319207246,0.0283806343906511,0.0700100258751484
"interspersed","bigm","goalinfo8","4",0.336147028861643,0.0233722871452421,0.0701831210398326
"interspersed","bigm","goalinfo8","40",0.338709049250435,0.0267111853088481,0.0700106803411804
"interspersed","bigm","goalinfo8","41",0.339423537622807,0.0217028380634391,0.0699072848292854
"interspersed","bigm","goalinfo8","42",0.339713630051105,0.01669449081803,0.0700705949135152
"interspersed","bigm","goalinfo8","43",0.334494868211714,0.0183639398998331,0.0699542055935852
"interspersed","bigm","goalinfo8","44",0.339708391013741,0.0183639398998331,0.0700815452687296
"interspersed","bigm","goalinfo8","45",0.33831406376532,0.013355592654424,0.0700242861164316
"interspersed","bigm","goalinfo8","46",0.342447135744163,0.0200333889816361,0.0699125864426846
"interspersed","bigm","goalinfo8","47",0.340541015166866,0.0183639398998331,0.0700803760524609
"interspersed","bigm","goalinfo8","48",0.338827173664923,0.0217028380634391,0.0700840936153736
"interspersed","bigm","goalinfo8","49",0.340093452790519,0.0200333889816361,0.0696714658556649
"interspersed","bigm","goalinfo8","5",0.343406166549098,0.011686143572621,0.0696510565333808
"interspersed","bigm","goalinfo8","50",0.337338110768754,0.0183639398998331,0.0701308235991217
"interspersed","bigm","goalinfo8","51",0.337522665821256,0.0233722871452421,0.0699287528767087
"interspersed","bigm","goalinfo8","52",0.334889052058674,0.0267111853088481,0.0703981470470235
"interspersed","bigm","goalinfo8","53",0.333201438200351,0.0250417362270451,0.0700805888989973
"interspersed","bigm","goalinfo8","54",0.349127273392867,0.0200333889816361,0.0699966390303657
"interspersed","bigm","goalinfo8","55",0.336711985659295,0.01669449081803,0.0698120245602875
"interspersed","bigm","goalinfo8","56",0.341633760126425,0.010016694490818,0.0700111427631261
"interspersed","bigm","goalinfo8","57",0.348250364635811,0.0233722871452421,0.0702095485885325
"interspersed","bigm","goalinfo8","58",0.34387150678257,0.0183639398998331,0.0700538310261017
"interspersed","bigm","goalinfo8","59",0.343556714449763,0.0233722871452421,0.0699245592806811
"interspersed","bigm","goalinfo8","6",0.336527756359225,0.013355592654424,0.0698296415578357
"interspersed","bigm","goalinfo8","60",0.339065919614982,0.0283806343906511,0.0700413521714769
"interspersed","bigm","goalinfo8","61",0.344655345969024,0.0217028380634391,0.0700790101922626
"interspersed","bigm","goalinfo8","62",0.336001685733774,0.0217028380634391,0.0697635440917602
"interspersed","bigm","goalinfo8","63",0.345236186340318,0.0233722871452421,0.0701479743469386
"interspersed","bigm","goalinfo8","64",0.339645542702649,0.0233722871452421,0.0698757873861775
"interspersed","bigm","goalinfo8","65",0.336901513880384,0.0217028380634391,0.0699778157199739
"interspersed","bigm","goalinfo8","66",0.330766239607269,0.0217028380634391,0.07014169875075
"interspersed","bigm","goalinfo8","67",0.334770208782533,0.0217028380634391,0.0700641119015339
"interspersed","bigm","goalinfo8","68",0.339045271320114,0.0283806343906511,0.0700341386698391
"interspersed","bigm","goalinfo8","69",0.341516337441691,0.0200333889816361,0.0700734720292657
"interspersed","bigm","goalinfo8","7",0.336556778243826,0.0317195325542571,0.070270606261152
"interspersed","bigm","goalinfo8","70",0.341634064327417,0.0283806343906511,0.0700437176715108
"interspersed","bigm","goalinfo8","71",0.342074704028651,0.0200333889816361,0.0699358050887158
"interspersed","bigm","goalinfo8","72",0.333060887162685,0.01669449081803,0.0700747587700767
"interspersed","bigm","goalinfo8","73",0.337873655444934,0.0233722871452421,0.0700876945479899
"interspersed","bigm","goalinfo8","74",0.337488138874784,0.0233722871452421,0.0698660810041498
"interspersed","bigm","goalinfo8","75",0.338647991529518,0.0183639398998331,0.0698576783757926
"interspersed","bigm","goalinfo8","76",0.333958396326492,0.0217028380634391,0.0699119626317669
"interspersed","bigm","goalinfo8","77",0.330056870235388,0.0183639398998331,0.0700069158836035
"interspersed","bigm","goalinfo8","78",0.338333540338779,0.0217028380634391,0.0702610448639934
"interspersed","bigm","goalinfo8","79",0.342706464499066,0.0283806343906511,0.0703360084944542
"interspersed","bigm","goalinfo8","8",0.342723053793899,0.0317195325542571,0.0702153637150323
"interspersed","bigm","goalinfo8","80",0.338120955974398,0.0267111853088481,0.0702646272085132
"interspersed","bigm","goalinfo8","81",0.34157783648441,0.0217028380634391,0.0700675840295254
"interspersed","bigm","goalinfo8","82",0.338915520033311,0.015025041736227,0.0700135360345103
"interspersed","bigm","goalinfo8","83",0.342956275579441,0.0233722871452421,0.070248097206729
"interspersed","bigm","goalinfo8","84",0.339214543450889,0.0300500834724541,0.0702366156970666
"interspersed","bigm","goalinfo8","85",0.337603308436746,0.0200333889816361,0.0702131792883746
"interspersed","bigm","goalinfo8","86",0.33896087426843,0.01669449081803,0.070137370064472
"interspersed","bigm","goalinfo8","87",0.334289596022393,0.0217028380634391,0.070122852376241
"interspersed","bigm","goalinfo8","88",0.333461291233241,0.0200333889816361,0.070157656030027
"interspersed","bigm","goalinfo8","89",0.341633222535387,0.0233722871452421,0.0700307021343754
"interspersed","bigm","goalinfo8","9",0.336570255679932,0.0267111853088481,0.0700238314232099
"interspersed","bigm","goalinfo8","90",0.336896216407222,0.0250417362270451,0.0701053081065278
"interspersed","bigm","goalinfo8","91",0.339874271200195,0.0200333889816361,0.0700811052639169
"interspersed","bigm","goalinfo8","92",0.333902243240977,0.0283806343906511,0.0701160794155248
"interspersed","bigm","goalinfo8","93",0.339042228191239,0.0283806343906511,0.0702282469251709
"interspersed","bigm","goalinfo8","94",0.340615769311136,0.0200333889816361,0.069746965342902
"interspersed","bigm","goalinfo8","95",0.340635076273111,0.0267111853088481,0.0702160172197877
"interspersed","bigm","goalinfo8","96",0.343843427099199,0.0250417362270451,0.0702351176392181
"interspersed","bigm","goalinfo8","97",0.335393721613709,0.0283806343906511,0.0700979570976194
"interspersed","bigm","goalinfo8","98",0.343984129704551,0.0217028380634391,0.0700346229040551
"interspersed","bigm","goalinfo8","99",0.339899842828313,0.0200333889816361,0.0697723041426904
"interspersed","bigm","maxinfo","1",0.327092789174212,0.0333889816360601,0.0819269066755253
"interspersed","bigm","maxinfo","10",0.330192392046399,0.0317195325542571,0.0817931626041655
"interspersed","bigm","maxinfo","100",0.325008612004429,0.0333889816360601,0.0820659330570481
"interspersed","bigm","maxinfo","11",0.321905457976668,0.0467445742904841,0.0823057184013807
"interspersed","bigm","maxinfo","12",0.328828375460906,0.0250417362270451,0.0816660332118809
"interspersed","bigm","maxinfo","13",0.331277352137714,0.0400667779632721,0.0821502293234076
"interspersed","bigm","maxinfo","14",0.323789426385126,0.0417362270450751,0.082109804798874
"interspersed","bigm","maxinfo","15",0.32232728186104,0.0383973288814691,0.0819855969320823
"interspersed","bigm","maxinfo","16",0.334485961144648,0.0434056761268781,0.0821897745511247
"interspersed","bigm","maxinfo","17",0.330766724473118,0.0400667779632721,0.0819333809078171
"interspersed","bigm","maxinfo","18",0.319995002303047,0.0400667779632721,0.0820110823979444
"interspersed","bigm","maxinfo","19",0.327207856792581,0.0417362270450751,0.0820935340841383
"interspersed","bigm","maxinfo","2",0.331700809002772,0.0400667779632721,0.0820621428854092
"interspersed","bigm","maxinfo","20",0.329485823193485,0.0517529215358932,0.0822957549425691
"interspersed","bigm","maxinfo","21",0.333146821862198,0.0417362270450751,0.0821024295647227
"interspersed","bigm","maxinfo","22",0.324357799635338,0.0350584307178631,0.0817667355393665
"interspersed","bigm","maxinfo","23",0.331374843662234,0.0500834724540902,0.0823069455651001
"interspersed","bigm","maxinfo","24",0.325697675801781,0.0434056761268781,0.0817881502155483
"interspersed","bigm","maxinfo","25",0.325441065355959,0.0500834724540902,0.0821694992031297
"interspersed","bigm","maxinfo","26",0.330003395228052,0.0484140233722871,0.0821872402026978
"interspersed","bigm","maxinfo","27",0.327844518120424,0.0367278797996661,0.081877406384278
"interspersed","bigm","maxinfo","28",0.324793314368464,0.0350584307178631,0.0820145152580048
"interspersed","bigm","maxinfo","29",0.335774561485186,0.0367278797996661,0.0817911900708516
"interspersed","bigm","maxinfo","3",0.327716094420881,0.0333889816360601,0.081961403617222
"interspersed","bigm","maxinfo","30",0.323406363902325,0.0400667779632721,0.0820814261105191
"interspersed","bigm","maxinfo","31",0.32675900332322,0.0350584307178631,0.0817357933241608
"interspersed","bigm","maxinfo","32",0.3289101395187,0.0350584307178631,0.0821545698981254
"interspersed","bigm","maxinfo","33",0.326642016520406,0.0450751252086811,0.0818994504085318
"interspersed","bigm","maxinfo","34",0.323653049762752,0.0383973288814691,0.0825959005434538
"interspersed","bigm","maxinfo","35",0.326448507909569,0.0434056761268781,0.0819474673310208
"interspersed","bigm","maxinfo","36",0.326660444033218,0.0367278797996661,0.0817864679010813
"interspersed","bigm","maxinfo","37",0.331238650135542,0.0450751252086811,0.0819306835092719
"interspersed","bigm","maxinfo","38",0.32784194490821,0.0467445742904841,0.082300712846725
"interspersed","bigm","maxinfo","39",0.329430025749302,0.0434056761268781,0.0821374594899736
"interspersed","bigm","maxinfo","4",0.326764709315435,0.0300500834724541,0.0820378310886381
"interspersed","bigm","maxinfo","40",0.322721193450443,0.0450751252086811,0.0821606223819912
"interspersed","bigm","maxinfo","41",0.334734570122078,0.0434056761268781,0.0821765745736441
"interspersed","bigm","maxinfo","42",0.326102290355145,0.0383973288814691,0.0819085711268503
"interspersed","bigm","maxinfo","43",0.324584533515218,0.0367278797996661,0.0823612580853817
"interspersed","bigm","maxinfo","44",0.323701745519527,0.0300500834724541,0.0818363869236124
"interspersed","bigm","maxinfo","45",0.3265140255323,0.0333889816360601,0.0821254353681622
"interspersed","bigm","maxinfo","46",0.326033440465138,0.0367278797996661,0.0820471271946708
"interspersed","bigm","maxinfo","47",0.327490084198497,0.0283806343906511,0.081758400777051
"interspersed","bigm","maxinfo","48",0.328612776840666,0.0450751252086811,0.0820674164744131
"interspersed","bigm","maxinfo","49",0.32590985942792,0.0417362270450751,0.0819205584919986
"interspersed","bigm","maxinfo","5",0.323235483082386,0.0383973288814691,0.0818514347371132
"interspersed","bigm","maxinfo","50",0.328115174501519,0.0383973288814691,0.0822245980574824
"interspersed","bigm","maxinfo","51",0.331377636030709,0.0350584307178631,0.0818991367841084
"interspersed","bigm","maxinfo","52",0.324170558872247,0.0333889816360601,0.0817300694858142
"interspersed","bigm","maxinfo","53",0.326709603422294,0.0350584307178631,0.0817755528715867
"interspersed","bigm","maxinfo","54",0.333341943724237,0.0333889816360601,0.0818993499508394
"interspersed","bigm","maxinfo","55",0.327078935824867,0.0317195325542571,0.0818189810669767
"interspersed","bigm","maxinfo","56",0.325934769613602,0.0250417362270451,0.0821293244243298
"interspersed","bigm","maxinfo","57",0.329349243416832,0.0317195325542571,0.0820457551028499
"interspersed","bigm","maxinfo","58",0.327505939589713,0.0400667779632721,0.0822140544338395
"interspersed","bigm","maxinfo","59",0.323938963299337,0.0400667779632721,0.0821200343650025
"interspersed","bigm","maxinfo","6",0.325996307160832,0.0400667779632721,0.0821873289143512
"interspersed","bigm","maxinfo","60",0.320595952202941,0.0567612687813022,0.0823232919162935
"interspersed","bigm","maxinfo","61",0.3275278113088,0.0333889816360601,0.082068993594786
